workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response
7,"""pirter""","""secent""",13,1248,"""Fewer than half""",742,337,"""True"""
7,"""monter""","""melelt""",86,730,"""Most""",693,757,"""True"""
7,"""chulks""","""vulhor""",67,707,"""Fewer than half""",768,562,"""False"""
7,"""zetten""","""unfobs""",25,1731,"""Many""",258,516,"""False"""
7,"""awplor""","""fasees""",11,677,"""Fewer than half""",779,377,"""True"""
7,"""clidge""","""hensly""",9,948,"""Most""",881,424,"""False"""
7,"""raster""","""movell""",53,789,"""Many""",701,922,"""True"""
7,"""boddle""","""molill""",18,1565,"""Few""",1875,328,"""True"""
7,"""isbant""","""unairs""",34,843,"""Most""",1212,386,"""False"""
7,"""ancits""","""smeath""",43,881,"""Most""",850,318,"""False"""
7,"""jallem""","""sildal""",43,1294,"""Few""",648,1674,"""True"""
7,"""chevel""","""podden""",57,768,"""Most""",855,1553,"""True"""
7,"""ingell""","""nalill""",64,1002,"""Fewer than half""",590,255,"""False"""
7,"""schook""","""jabant""",39,670,"""Fewer than half""",746,419,"""True"""
7,"""menner""","""nandow""",38,1131,"""Many""",710,2541,"""False"""
7,"""chadop""","""shaple""",98,781,"""Few""",692,576,"""False"""
7,"""gukbar""","""soarse""",64,630,"""Most""",650,433,"""True"""
7,"""hadder""","""ollidy""",19,774,"""Many""",701,1077,"""False"""
7,"""monter""","""melelt""",18,1235,"""Many""",777,837,"""False"""
7,"""devole""","""sholly""",28,635,"""Most""",570,346,"""False"""
7,"""pobbit""","""spippy""",88,637,"""Most""",689,465,"""True"""
7,"""strant""","""potind""",55,875,"""Many""",595,437,"""True"""
7,"""birler""","""enciad""",53,534,"""Many""",486,539,"""True"""
7,"""tiklet""","""hullaw""",29,708,"""Fewer than half""",808,910,"""True"""
7,"""bemble""","""squank""",41,268,"""Many""",303,1437,"""False"""
7,"""awplor""","""fasees""",70,672,"""More than half""",641,312,"""True"""
7,"""coppar""","""hunene""",6,567,"""Fewer than half""",715,380,"""True"""
7,"""schook""","""jabant""",43,949,"""More than half""",596,992,"""False"""
7,"""chulks""","""vulhor""",6,593,"""More than half""",1228,514,"""False"""
7,"""pliper""","""sesare""",89,941,"""Most""",537,787,"""True"""
7,"""mecket""","""plumry""",33,1671,"""Many""",623,957,"""False"""
7,"""strant""","""potind""",55,1446,"""Fewer than half""",853,274,"""False"""
7,"""shrile""","""athoid""",44,824,"""Few""",746,995,"""False"""
7,"""bameta""","""unzast""",12,644,"""More than half""",695,270,"""False"""
7,"""raster""","""movell""",69,682,"""More than half""",760,398,"""True"""
7,"""chevel""","""podden""",74,592,"""Few""",591,693,"""False"""
7,"""umpond""","""marire""",65,601,"""Most""",676,487,"""True"""
7,"""ancits""","""smeath""",11,650,"""Many""",628,309,"""False"""
7,"""dorder""","""coggon""",73,712,"""Many""",551,363,"""True"""
7,"""puctor""","""recure""",87,570,"""Most""",521,334,"""True"""
7,"""shrile""","""athoid""",33,572,"""Most""",549,396,"""False"""
7,"""cosutz""","""spover""",35,584,"""Most""",521,1643,"""False"""
7,"""cosutz""","""spover""",98,297,"""Fewer than half""",372,431,"""False"""
7,"""mecket""","""plumry""",57,1303,"""Fewer than half""",295,281,"""False"""
7,"""pirter""","""secent""",53,1955,"""Many""",1195,509,"""True"""
7,"""pengyl""","""sedest""",9,648,"""Few""",831,586,"""True"""
7,"""puctor""","""recure""",9,526,"""Few""",754,640,"""True"""
7,"""chevel""","""podden""",75,782,"""Many""",649,321,"""False"""
7,"""puctor""","""recure""",31,635,"""Fewer than half""",819,594,"""True"""
7,"""chulks""","""vulhor""",99,610,"""Few""",692,331,"""False"""
7,"""shurry""","""preser""",61,1509,"""Fewer than half""",688,386,"""False"""
7,"""pliper""","""sesare""",22,1031,"""Few""",757,834,"""True"""
7,"""bemble""","""squank""",23,546,"""Few""",600,556,"""True"""
7,"""ancits""","""smeath""",51,1897,"""More than half""",792,653,"""True"""
7,"""gukbar""","""soarse""",28,1746,"""Few""",820,859,"""True"""
7,"""russer""","""huttle""",54,958,"""Few""",648,367,"""False"""
7,"""werner""","""hurmer""",90,1486,"""More than half""",1877,400,"""True"""
7,"""cather""","""funder""",37,1522,"""Few""",709,651,"""False"""
7,"""zetten""","""unfobs""",22,784,"""Few""",601,291,"""True"""
7,"""middor""","""drooty""",43,841,"""Few""",605,339,"""False"""
7,"""cather""","""funder""",16,696,"""Most""",718,258,"""False"""
7,"""tiklet""","""hullaw""",95,1163,"""Most""",677,345,"""True"""
7,"""schook""","""jabant""",54,801,"""Most""",664,433,"""True"""
7,"""middor""","""drooty""",11,578,"""Most""",694,339,"""False"""
7,"""tiklet""","""hullaw""",85,633,"""More than half""",776,411,"""True"""
7,"""cosutz""","""spover""",29,919,"""Many""",654,1563,"""False"""
7,"""menner""","""nandow""",62,912,"""More than half""",1984,247,"""True"""
7,"""werner""","""hurmer""",11,933,"""Few""",922,196,"""True"""
7,"""shamer""","""bloifs""",85,678,"""Many""",674,698,"""True"""
7,"""coamin""","""mucond""",9,548,"""Many""",620,333,"""False"""
7,"""puggle""","""entand""",72,856,"""Many""",713,186,"""True"""
7,"""coppar""","""hunene""",98,752,"""Few""",781,332,"""False"""
7,"""hadder""","""ollidy""",55,1197,"""Most""",615,241,"""True"""
7,"""werner""","""hurmer""",73,226,"""Many""",283,730,"""True"""
7,"""spunge""","""wenple""",85,165,"""Few""",219,610,"""False"""
7,"""shurry""","""preser""",27,951,"""Many""",1436,712,"""False"""
7,"""beckel""","""racual""",59,1424,"""Many""",593,253,"""True"""
7,"""dorder""","""coggon""",90,611,"""Most""",666,526,"""True"""
7,"""pliper""","""sesare""",94,110,"""Many""",362,1483,"""True"""
7,"""coamin""","""mucond""",68,615,"""Fewer than half""",709,249,"""False"""
7,"""bameta""","""unzast""",41,367,"""Most""",591,1051,"""False"""
7,"""cather""","""funder""",25,525,"""Many""",687,863,"""False"""
7,"""spunge""","""wenple""",19,1020,"""Fewer than half""",679,284,"""True"""
7,"""sporer""","""firtly""",62,559,"""More than half""",701,230,"""True"""
7,"""clidge""","""hensly""",12,597,"""Few""",784,357,"""True"""
7,"""russer""","""huttle""",26,845,"""Most""",551,300,"""False"""
7,"""zetten""","""unfobs""",58,636,"""Fewer than half""",735,245,"""False"""
7,"""fleeve""","""scalfs""",29,1308,"""Most""",566,322,"""False"""
7,"""cather""","""funder""",99,725,"""Fewer than half""",615,297,"""False"""
7,"""puctor""","""recure""",33,600,"""Many""",644,392,"""False"""
7,"""padnet""","""fanely""",72,568,"""Most""",531,346,"""True"""
7,"""shurry""","""preser""",8,602,"""Few""",482,456,"""True"""
7,"""chevel""","""podden""",51,554,"""Fewer than half""",322,329,"""False"""
7,"""boddle""","""molill""",74,595,"""Fewer than half""",559,325,"""False"""
7,"""monter""","""melelt""",3,633,"""Fewer than half""",765,394,"""True"""
7,"""beckel""","""racual""",32,973,"""Most""",628,304,"""False"""
7,"""russer""","""huttle""",87,622,"""More than half""",580,388,"""True"""
7,"""dorder""","""coggon""",43,486,"""Few""",580,624,"""False"""
7,"""devole""","""sholly""",25,700,"""Many""",519,300,"""False"""
7,"""bameta""","""unzast""",28,579,"""Many""",588,527,"""False"""
7,"""pluset""","""stubad""",32,783,"""Most""",588,241,"""False"""
7,"""pluset""","""stubad""",15,631,"""Fewer than half""",752,658,"""True"""
7,"""jallem""","""sildal""",15,640,"""Many""",589,995,"""False"""
7,"""chulks""","""vulhor""",82,554,"""Many""",786,254,"""True"""
7,"""menner""","""nandow""",7,517,"""Most""",547,376,"""False"""
7,"""pluset""","""stubad""",48,620,"""More than half""",613,251,"""False"""
7,"""puggle""","""entand""",49,353,"""More than half""",574,393,"""False"""
7,"""chadop""","""shaple""",69,554,"""Many""",449,314,"""True"""
7,"""spunge""","""wenple""",14,629,"""Many""",502,394,"""False"""
7,"""pirter""","""secent""",89,1167,"""Few""",547,367,"""False"""
7,"""kustle""","""reshix""",23,524,"""Most""",574,311,"""False"""
7,"""pobbit""","""spippy""",40,601,"""Few""",536,572,"""False"""
7,"""russer""","""huttle""",5,749,"""Many""",517,237,"""False"""
7,"""ancits""","""smeath""",51,584,"""Few""",555,339,"""False"""
7,"""menner""","""nandow""",99,541,"""Fewer than half""",960,270,"""False"""
7,"""shamer""","""bloifs""",75,550,"""More than half""",630,294,"""True"""
7,"""chulks""","""vulhor""",88,364,"""Most""",641,378,"""True"""
7,"""birler""","""enciad""",82,844,"""Few""",361,1541,"""False"""
7,"""hadder""","""ollidy""",68,668,"""Few""",661,462,"""False"""
7,"""menner""","""nandow""",89,578,"""Few""",593,392,"""False"""
7,"""mecket""","""plumry""",59,850,"""Most""",471,292,"""True"""
7,"""hadder""","""ollidy""",83,659,"""More than half""",656,366,"""True"""
7,"""kustle""","""reshix""",77,652,"""Many""",527,284,"""True"""
7,"""pobbit""","""spippy""",47,534,"""More than half""",597,423,"""False"""
7,"""fleeve""","""scalfs""",85,235,"""Few""",545,557,"""False"""
7,"""cosutz""","""spover""",35,575,"""More than half""",241,889,"""False"""
7,"""schook""","""jabant""",80,622,"""Few""",444,322,"""False"""
7,"""boddle""","""molill""",36,203,"""More than half""",259,539,"""False"""
7,"""mecket""","""plumry""",68,213,"""Few""",259,574,"""False"""
7,"""birler""","""enciad""",82,209,"""More than half""",328,507,"""True"""
7,"""shamer""","""bloifs""",65,1215,"""Fewer than half""",188,195,"""False"""
7,"""awplor""","""fasees""",5,1041,"""Few""",675,286,"""True"""
7,"""ingell""","""nalill""",78,518,"""Most""",633,189,"""True"""
7,"""bemble""","""squank""",12,273,"""More than half""",330,390,"""False"""
7,"""sporer""","""firtly""",59,326,"""Most""",236,853,"""True"""
7,"""kustle""","""reshix""",65,212,"""Few""",303,576,"""False"""
7,"""isbant""","""unairs""",41,173,"""Many""",317,672,"""False"""
8,"""dring""","""larfy""",28,608,"""None""",403,2624,"""True"""
8,"""blek""","""orkital""",54,400,"""None""",619,1881,"""False"""
8,"""klong""","""nooty""",62,264,"""All""",496,1474,"""False"""
8,"""tenk""","""glurgy""",8,102,"""All""",75,2457,"""False"""
8,"""slarm""","""briddle""",11,72,"""None""",530,5599,"""False"""
8,"""thonk""","""krangly""",82,87,"""Some""",503,36184,"""True"""
8,"""glerb""","""fizzda""",20,109,"""All""",442,2950,"""False"""
8,"""floom""","""plerful""",92,294,"""Some""",67,890,"""True"""
8,"""russer""","""huttle""",21,99,"""Fewer than half""",549,967,"""True"""
8,"""gukbar""","""soarse""",87,252,"""Fewer than half""",74,1949,"""True"""
8,"""bameta""","""unzast""",23,86,"""Few""",843,1176,"""False"""
8,"""puggle""","""entand""",56,48,"""Most""",71,1392,"""False"""
8,"""chulks""","""vulhor""",1,81,"""Few""",512,1136,"""True"""
8,"""boddle""","""molill""",7,454,"""Fewer than half""",106,1311,"""True"""
8,"""schook""","""jabant""",45,475,"""Most""",332,1424,"""False"""
8,"""pengyl""","""sedest""",93,436,"""Most""",434,313,"""True"""
8,"""awplor""","""fasees""",28,459,"""Fewer than half""",561,457,"""True"""
8,"""werner""","""hurmer""",68,608,"""Most""",548,489,"""True"""
8,"""pobbit""","""spippy""",24,328,"""Fewer than half""",450,671,"""True"""
8,"""umpond""","""marire""",41,347,"""Few""",320,866,"""False"""
8,"""bemble""","""squank""",39,476,"""Many""",339,859,"""False"""
8,"""shurry""","""preser""",36,375,"""Few""",507,262,"""True"""
8,"""zetten""","""unfobs""",62,441,"""Fewer than half""",580,742,"""False"""
8,"""chadop""","""shaple""",91,493,"""Many""",569,272,"""True"""
8,"""pluset""","""stubad""",13,444,"""More than half""",633,281,"""False"""
8,"""beckel""","""racual""",16,417,"""Few""",537,321,"""True"""
8,"""tecker""","""biller""",85,455,"""Most""",532,239,"""True"""
8,"""chevel""","""podden""",16,410,"""Few""",508,711,"""True"""
8,"""puctor""","""recure""",35,509,"""Most""",509,287,"""False"""
8,"""hadder""","""ollidy""",36,390,"""Most""",376,763,"""False"""
8,"""bemble""","""squank""",36,361,"""More than half""",565,370,"""False"""
8,"""werner""","""hurmer""",88,361,"""Few""",565,372,"""False"""
8,"""pliper""","""sesare""",9,347,"""Few""",500,760,"""True"""
8,"""birler""","""enciad""",58,395,"""Most""",402,553,"""True"""
8,"""coamin""","""mucond""",84,605,"""Few""",554,263,"""False"""
8,"""awplor""","""fasees""",84,467,"""Most""",478,239,"""True"""
8,"""puggle""","""entand""",83,443,"""Few""",500,386,"""False"""
8,"""ingell""","""nalill""",48,383,"""Most""",451,359,"""False"""
8,"""raster""","""movell""",90,397,"""More than half""",470,190,"""True"""
8,"""monter""","""melelt""",68,525,"""Most""",389,262,"""True"""
8,"""fleeve""","""scalfs""",57,439,"""More than half""",480,716,"""True"""
8,"""boddle""","""molill""",1,475,"""More than half""",407,230,"""False"""
8,"""chadop""","""shaple""",95,360,"""Most""",372,222,"""True"""
8,"""tiklet""","""hullaw""",96,531,"""Fewer than half""",548,417,"""False"""
8,"""jallem""","""sildal""",89,498,"""Many""",554,179,"""True"""
8,"""beckel""","""racual""",4,452,"""More than half""",556,1194,"""False"""
8,"""pirter""","""secent""",4,338,"""Many""",356,193,"""False"""
8,"""pobbit""","""spippy""",24,466,"""Most""",506,234,"""False"""
8,"""jallem""","""sildal""",69,366,"""More than half""",481,184,"""True"""
8,"""puctor""","""recure""",15,466,"""Fewer than half""",468,386,"""True"""
8,"""spunge""","""wenple""",79,430,"""Fewer than half""",482,170,"""False"""
8,"""pengyl""","""sedest""",49,478,"""More than half""",470,343,"""False"""
8,"""shurry""","""preser""",64,377,"""Most""",443,193,"""True"""
8,"""pengyl""","""sedest""",24,419,"""Fewer than half""",385,211,"""True"""
8,"""coppar""","""hunene""",1,558,"""Most""",430,153,"""False"""
8,"""menner""","""nandow""",7,459,"""Few""",425,867,"""True"""
8,"""tiklet""","""hullaw""",6,319,"""Most""",405,300,"""False"""
8,"""shamer""","""bloifs""",84,586,"""Fewer than half""",576,1057,"""False"""
8,"""ancits""","""smeath""",63,515,"""Many""",587,465,"""True"""
8,"""gukbar""","""soarse""",13,469,"""Many""",527,656,"""False"""
8,"""pobbit""","""spippy""",5,328,"""Many""",472,213,"""False"""
8,"""cather""","""funder""",78,386,"""Most""",339,195,"""True"""
8,"""boddle""","""molill""",94,389,"""Few""",391,306,"""False"""
8,"""awplor""","""fasees""",68,273,"""More than half""",331,212,"""True"""
8,"""mecket""","""plumry""",5,404,"""Most""",307,176,"""False"""
8,"""russer""","""huttle""",70,313,"""Few""",362,247,"""False"""
8,"""zetten""","""unfobs""",51,322,"""Many""",325,1051,"""False"""
8,"""fleeve""","""scalfs""",10,416,"""Few""",318,261,"""True"""
8,"""chevel""","""podden""",62,568,"""Many""",448,824,"""True"""
8,"""shrile""","""athoid""",46,601,"""Most""",485,169,"""False"""
8,"""pirter""","""secent""",21,193,"""More than half""",370,352,"""False"""
8,"""kustle""","""reshix""",26,402,"""Fewer than half""",546,213,"""True"""
8,"""birler""","""enciad""",9,560,"""Many""",540,223,"""False"""
8,"""jallem""","""sildal""",84,398,"""Fewer than half""",637,187,"""False"""
8,"""pluset""","""stubad""",54,685,"""Most""",536,674,"""True"""
8,"""schook""","""jabant""",49,643,"""Many""",477,540,"""False"""
8,"""puctor""","""recure""",61,548,"""More than half""",487,569,"""True"""
8,"""russer""","""huttle""",8,606,"""Many""",514,151,"""False"""
8,"""coamin""","""mucond""",95,842,"""Fewer than half""",448,368,"""False"""
8,"""spunge""","""wenple""",35,485,"""Many""",194,2147,"""False"""
8,"""pengyl""","""sedest""",46,154,"""Few""",98,1987,"""False"""
8,"""bemble""","""squank""",8,584,"""Most""",222,629,"""False"""
8,"""beckel""","""racual""",69,276,"""Most""",262,545,"""True"""
8,"""werner""","""hurmer""",3,297,"""Fewer than half""",113,424,"""True"""
8,"""spunge""","""wenple""",56,359,"""Most""",256,504,"""True"""
8,"""raster""","""movell""",53,409,"""Most""",225,307,"""True"""
8,"""pliper""","""sesare""",3,405,"""More than half""",265,192,"""False"""
8,"""ingell""","""nalill""",34,529,"""Few""",237,450,"""True"""
8,"""coamin""","""mucond""",62,388,"""Most""",292,243,"""True"""
8,"""hadder""","""ollidy""",27,554,"""Few""",339,409,"""True"""
8,"""isbant""","""unairs""",26,492,"""More than half""",209,274,"""False"""
8,"""chadop""","""shaple""",65,371,"""Fewer than half""",300,232,"""False"""
8,"""sporer""","""firtly""",91,396,"""Fewer than half""",233,295,"""False"""
8,"""chevel""","""podden""",64,932,"""More than half""",687,1335,"""True"""
8,"""zetten""","""unfobs""",6,285,"""Few""",285,556,"""True"""
8,"""coppar""","""hunene""",47,588,"""More than half""",212,220,"""False"""
8,"""ingell""","""nalill""",38,539,"""Fewer than half""",147,430,"""True"""
8,"""clidge""","""hensly""",47,394,"""Few""",155,380,"""False"""
8,"""russer""","""huttle""",97,1466,"""Most""",943,321,"""True"""
8,"""chulks""","""vulhor""",61,836,"""More than half""",1300,568,"""True"""
8,"""isbant""","""unairs""",74,283,"""Fewer than half""",414,425,"""False"""
8,"""middor""","""drooty""",86,323,"""Few""",240,520,"""False"""
8,"""kustle""","""reshix""",13,389,"""More than half""",367,196,"""False"""
8,"""shamer""","""bloifs""",44,341,"""Most""",270,407,"""False"""
8,"""coppar""","""hunene""",75,330,"""Fewer than half""",254,316,"""False"""
8,"""padnet""","""fanely""",53,355,"""Few""",282,333,"""False"""
8,"""puctor""","""recure""",75,327,"""Many""",279,181,"""True"""
8,"""mecket""","""plumry""",28,335,"""Many""",304,396,"""False"""
8,"""sporer""","""firtly""",55,267,"""Many""",278,471,"""False"""
8,"""middor""","""drooty""",48,253,"""Fewer than half""",250,227,"""True"""
8,"""hadder""","""ollidy""",52,307,"""Many""",216,401,"""True"""
8,"""devole""","""sholly""",41,276,"""More than half""",238,269,"""False"""
8,"""puggle""","""entand""",86,274,"""Fewer than half""",232,471,"""False"""
8,"""isbant""","""unairs""",68,287,"""Many""",229,329,"""True"""
8,"""monter""","""melelt""",70,238,"""More than half""",240,255,"""True"""
8,"""schook""","""jabant""",19,328,"""More than half""",388,347,"""False"""
8,"""schook""","""jabant""",17,215,"""Few""",298,623,"""True"""
8,"""clidge""","""hensly""",60,347,"""Most""",252,225,"""True"""
8,"""tecker""","""biller""",52,416,"""Few""",385,425,"""False"""
8,"""bemble""","""squank""",12,513,"""Few""",330,823,"""True"""
8,"""pluset""","""stubad""",69,537,"""Few""",449,639,"""False"""
8,"""birler""","""enciad""",44,461,"""Fewer than half""",367,1085,"""True"""
8,"""ancits""","""smeath""",83,372,"""Few""",366,645,"""False"""
8,"""coppar""","""hunene""",62,353,"""Few""",409,595,"""False"""
8,"""devole""","""sholly""",87,346,"""Most""",320,207,"""True"""
8,"""ancits""","""smeath""",51,480,"""Fewer than half""",631,318,"""False"""
8,"""strant""","""potind""",32,360,"""Few""",306,234,"""False"""
8,"""coppar""","""hunene""",29,469,"""Many""",340,200,"""False"""
8,"""cather""","""funder""",99,343,"""More than half""",406,229,"""True"""
8,"""schook""","""jabant""",57,258,"""Fewer than half""",291,1180,"""False"""
8,"""ancits""","""smeath""",22,213,"""Most""",290,511,"""False"""
8,"""fleeve""","""scalfs""",39,215,"""Most""",262,684,"""False"""
8,"""cosutz""","""spover""",25,220,"""Most""",259,368,"""False"""
8,"""puggle""","""entand""",95,223,"""Many""",255,280,"""True"""
8,"""pliper""","""sesare""",25,250,"""Many""",277,285,"""False"""
8,"""cosutz""","""spover""",80,197,"""Many""",290,402,"""True"""
8,"""umpond""","""marire""",75,222,"""Many""",270,585,"""True"""
8,"""coamin""","""mucond""",37,258,"""Many""",225,428,"""False"""
8,"""pengyl""","""sedest""",3,247,"""Many""",292,940,"""False"""
8,"""pobbit""","""spippy""",94,206,"""Few""",251,696,"""False"""
8,"""devole""","""sholly""",97,220,"""Few""",244,1052,"""False"""
8,"""pliper""","""sesare""",69,319,"""Most""",304,235,"""True"""
8,"""padnet""","""fanely""",19,317,"""More than half""",282,247,"""False"""
8,"""raster""","""movell""",49,264,"""Few""",320,358,"""False"""
8,"""clidge""","""hensly""",97,288,"""More than half""",270,211,"""True"""
8,"""cather""","""funder""",25,276,"""Few""",314,442,"""True"""
8,"""tecker""","""biller""",90,251,"""More than half""",247,264,"""True"""
8,"""russer""","""huttle""",89,294,"""More than half""",378,257,"""True"""
8,"""shamer""","""bloifs""",15,275,"""Many""",314,335,"""False"""
8,"""beckel""","""racual""",52,287,"""Many""",302,381,"""True"""
8,"""padnet""","""fanely""",13,245,"""Fewer than half""",337,407,"""True"""
8,"""gukbar""","""soarse""",85,262,"""Few""",323,508,"""False"""
8,"""umpond""","""marire""",57,288,"""Fewer than half""",323,476,"""False"""
8,"""strant""","""potind""",32,268,"""More than half""",356,340,"""False"""
8,"""bameta""","""unzast""",29,255,"""Most""",328,274,"""False"""
8,"""awplor""","""fasees""",92,241,"""Few""",281,355,"""False"""
8,"""tiklet""","""hullaw""",47,238,"""More than half""",249,346,"""False"""
8,"""isbant""","""unairs""",96,224,"""Most""",268,259,"""True"""
8,"""kustle""","""reshix""",39,172,"""Most""",235,375,"""False"""
8,"""shrile""","""athoid""",30,241,"""Many""",257,1008,"""False"""
8,"""bameta""","""unzast""",95,235,"""More than half""",237,253,"""True"""
8,"""devole""","""sholly""",60,221,"""Many""",290,287,"""True"""
8,"""shamer""","""bloifs""",59,250,"""More than half""",319,348,"""True"""
8,"""chevel""","""podden""",72,240,"""Fewer than half""",306,500,"""False"""
8,"""chulks""","""vulhor""",59,285,"""Most""",311,593,"""True"""
8,"""mecket""","""plumry""",79,279,"""Fewer than half""",315,898,"""False"""
8,"""middor""","""drooty""",67,257,"""Many""",310,530,"""True"""
8,"""isbant""","""unairs""",67,379,"""Few""",450,441,"""False"""
8,"""dorder""","""coggon""",44,402,"""More than half""",400,233,"""False"""
8,"""puctor""","""recure""",84,367,"""Few""",353,407,"""True"""
8,"""clidge""","""hensly""",60,378,"""Fewer than half""",390,334,"""False"""
8,"""ingell""","""nalill""",4,287,"""Many""",405,558,"""False"""
8,"""cather""","""funder""",29,327,"""Many""",453,529,"""False"""
8,"""monter""","""melelt""",27,243,"""Fewer than half""",565,605,"""True"""
8,"""kustle""","""reshix""",64,364,"""Few""",341,231,"""False"""
8,"""chulks""","""vulhor""",88,280,"""Fewer than half""",300,499,"""False"""
8,"""pliper""","""sesare""",43,295,"""Fewer than half""",384,437,"""True"""
8,"""spunge""","""wenple""",92,299,"""More than half""",348,211,"""True"""
8,"""chadop""","""shaple""",4,292,"""More than half""",337,281,"""False"""
8,"""middor""","""drooty""",2,243,"""Most""",291,342,"""False"""
8,"""shrile""","""athoid""",39,247,"""Few""",338,594,"""True"""
8,"""dorder""","""coggon""",43,218,"""Most""",242,577,"""False"""
8,"""umpond""","""marire""",46,240,"""More than half""",280,373,"""False"""
8,"""pluset""","""stubad""",75,186,"""Many""",333,474,"""True"""
8,"""werner""","""hurmer""",84,263,"""More than half""",296,274,"""True"""
8,"""menner""","""nandow""",23,256,"""More than half""",285,404,"""False"""
8,"""coamin""","""mucond""",80,203,"""More than half""",433,342,"""True"""
8,"""shurry""","""preser""",3,199,"""More than half""",386,377,"""False"""
8,"""jallem""","""sildal""",74,202,"""Most""",284,304,"""True"""
8,"""dorder""","""coggon""",34,195,"""Many""",282,437,"""False"""
8,"""cosutz""","""spover""",99,201,"""More than half""",238,261,"""True"""
8,"""zetten""","""unfobs""",48,182,"""More than half""",229,689,"""False"""
8,"""tiklet""","""hullaw""",68,209,"""Many""",485,300,"""True"""
8,"""strant""","""potind""",65,174,"""Most""",367,635,"""True"""
8,"""menner""","""nandow""",95,216,"""Most""",262,401,"""True"""
8,"""pluset""","""stubad""",91,162,"""Fewer than half""",162,669,"""False"""
8,"""birler""","""enciad""",83,204,"""More than half""",206,402,"""True"""
8,"""jallem""","""sildal""",84,211,"""Few""",282,761,"""False"""
8,"""awplor""","""fasees""",49,211,"""Many""",291,1281,"""False"""
8,"""hadder""","""ollidy""",77,222,"""Fewer than half""",290,540,"""False"""
8,"""padnet""","""fanely""",34,224,"""Most""",276,565,"""False"""
8,"""birler""","""enciad""",98,220,"""Few""",233,346,"""False"""
8,"""menner""","""nandow""",75,221,"""Many""",272,306,"""True"""
8,"""shamer""","""bloifs""",11,180,"""Few""",221,651,"""True"""
8,"""mecket""","""plumry""",59,201,"""Few""",216,379,"""False"""
8,"""strant""","""potind""",46,204,"""Fewer than half""",237,486,"""True"""
8,"""cosutz""","""spover""",85,193,"""Fewer than half""",225,317,"""False"""
8,"""middor""","""drooty""",25,195,"""More than half""",269,360,"""False"""
8,"""devole""","""sholly""",35,203,"""Fewer than half""",259,570,"""True"""
8,"""umpond""","""marire""",93,175,"""Most""",218,432,"""True"""
8,"""gukbar""","""soarse""",2,144,"""Most""",277,393,"""False"""
8,"""hadder""","""ollidy""",41,194,"""More than half""",271,348,"""False"""
8,"""werner""","""hurmer""",54,196,"""Many""",302,589,"""True"""
8,"""raster""","""movell""",48,183,"""Many""",256,553,"""False"""
8,"""puggle""","""entand""",10,164,"""More than half""",254,393,"""False"""
8,"""bameta""","""unzast""",7,174,"""Fewer than half""",228,322,"""True"""
8,"""strant""","""potind""",43,159,"""Many""",188,566,"""False"""
8,"""fleeve""","""scalfs""",73,184,"""Fewer than half""",246,663,"""False"""
8,"""shurry""","""preser""",88,144,"""Fewer than half""",207,413,"""False"""
8,"""spunge""","""wenple""",41,145,"""Few""",223,671,"""True"""
8,"""cosutz""","""spover""",7,152,"""Few""",168,343,"""True"""
8,"""menner""","""nandow""",80,144,"""Fewer than half""",249,435,"""False"""
8,"""shrile""","""athoid""",17,187,"""More than half""",257,462,"""False"""
8,"""raster""","""movell""",15,135,"""Fewer than half""",201,435,"""True"""
8,"""pobbit""","""spippy""",86,154,"""More than half""",234,459,"""True"""
8,"""pirter""","""secent""",42,160,"""Few""",195,2490,"""True"""
8,"""monter""","""melelt""",80,149,"""Few""",214,412,"""False"""
8,"""pirter""","""secent""",14,176,"""Fewer than half""",243,995,"""True"""
8,"""ingell""","""nalill""",22,184,"""More than half""",143,331,"""False"""
8,"""shrile""","""athoid""",18,159,"""Fewer than half""",206,1202,"""True"""
8,"""boddle""","""molill""",98,167,"""Many""",195,395,"""True"""
8,"""chulks""","""vulhor""",29,154,"""Many""",221,643,"""False"""
8,"""beckel""","""racual""",17,186,"""Fewer than half""",201,517,"""True"""
8,"""clidge""","""hensly""",2,188,"""Many""",171,358,"""False"""
8,"""sporer""","""firtly""",68,162,"""Most""",230,313,"""True"""
8,"""zetten""","""unfobs""",2,163,"""Most""",204,358,"""False"""
8,"""sporer""","""firtly""",20,196,"""More than half""",269,343,"""False"""
8,"""chadop""","""shaple""",89,180,"""Few""",247,368,"""False"""
8,"""tecker""","""biller""",89,182,"""Fewer than half""",263,458,"""False"""
8,"""gukbar""","""soarse""",89,155,"""More than half""",221,252,"""True"""
8,"""tiklet""","""hullaw""",34,172,"""Few""",219,618,"""True"""
8,"""boddle""","""molill""",70,163,"""Most""",197,242,"""True"""
8,"""mecket""","""plumry""",59,139,"""More than half""",209,268,"""True"""
8,"""shurry""","""preser""",51,135,"""Many""",249,294,"""True"""
8,"""monter""","""melelt""",41,109,"""Many""",186,1452,"""False"""
8,"""kustle""","""reshix""",42,140,"""Many""",198,441,"""False"""
8,"""chevel""","""podden""",44,121,"""Most""",177,576,"""False"""
8,"""dorder""","""coggon""",99,118,"""Fewer than half""",165,512,"""False"""
8,"""fleeve""","""scalfs""",64,110,"""Many""",197,670,"""True"""
8,"""dorder""","""coggon""",6,102,"""Few""",154,716,"""True"""
8,"""ancits""","""smeath""",85,111,"""More than half""",158,318,"""True"""
8,"""bameta""","""unzast""",2,120,"""Many""",169,756,"""False"""
